timestamp,open,high,low,close,volume
2024-01-02T00:00:00Z,390.25,390.38,389.9,390.21,162407
2024-01-02T00:01:00Z,390.35,390.77,390.24,390.65,173361
2024-01-02T00:02:00Z,390.77,391.12,390.08,390.2,344741
2024-01-02T00:03:00Z,389.98,390.12,389.33,389.76,414070
2024-01-02T00:04:00Z,389.79,389.9,389.34,389.37,343017
2024-01-02T00:05:00Z,389.07,389.41,388.94,389.35,276060
2024-01-02T00:06:00Z,389.34,389.51,388.78,389.03,224684
2024-01-02T00:07:00Z,390.42,390.82,390.24,390.77,468749
2024-01-02T00:08:00Z,390.72,391.01,390.48,390.63,431495
2024-01-02T00:09:00Z,389.95,390.18,389.66,389.69,420878
2024-01-02T00:10:00Z,389.35,389.74,389.16,389.53,408508
2024-01-02T00:11:00Z,389.43,389.73,389.02,389.24,125423
2024-01-02T00:12:00Z,388.69,388.85,388.06,388.33,454885
2024-01-02T00:13:00Z,387.81,388.01,387.63,387.79,324510
2024-01-02T00:14:00Z,387.77,388.76,387.61,388.24,110167
2024-01-02T00:15:00Z,387.53,388.02,387.53,387.84,199716
2024-01-02T00:16:00Z,388.58,388.74,388.33,388.43,471879
2024-01-02T00:17:00Z,388.68,389.08,388.61,389.02,174628
2024-01-02T00:18:00Z,389.07,389.5,389.01,389.36,191174
2024-01-02T00:19:00Z,390.0,390.53,389.84,389.91,188843
2024-01-02T00:20:00Z,389.74,389.77,389.42,389.5,307516
2024-01-02T00:21:00Z,389.03,389.45,388.7,389.45,220351
2024-01-02T00:22:00Z,389.48,390.26,389.42,390.22,157957
2024-01-02T00:23:00Z,390.39,390.54,390.16,390.39,404647
2024-01-02T00:24:00Z,390.78,391.06,390.23,390.51,353411
2024-01-02T00:25:00Z,390.07,390.19,389.89,390.09,174607
2024-01-02T00:26:00Z,390.14,390.45,389.98,389.99,358069
2024-01-02T00:27:00Z,390.26,390.38,389.95,389.99,155008
2024-01-02T00:28:00Z,389.59,389.76,389.25,389.5,426888
2024-01-02T00:29:00Z,390.18,391.01,390.14,390.94,458886
2024-01-02T00:30:00Z,391.07,391.55,390.81,391.31,390382
2024-01-02T00:31:00Z,391.61,392.02,391.45,391.98,103678
2024-01-02T00:32:00Z,392.13,392.5,391.82,391.91,360784
2024-01-02T00:33:00Z,392.28,392.43,391.77,391.99,398596
2024-01-02T00:34:00Z,392.47,392.76,392.1,392.6,137469
2024-01-02T00:35:00Z,391.91,392.09,391.63,391.68,352455
2024-01-02T00:36:00Z,391.69,392.18,391.14,392.12,178097
2024-01-02T00:37:00Z,391.64,391.94,391.62,391.94,170844
2024-01-02T00:38:00Z,391.82,392.13,391.81,392.04,485447
2024-01-02T00:39:00Z,391.81,392.25,391.74,392.05,226768
2024-01-02T00:40:00Z,392.15,392.19,391.7,391.78,328024
2024-01-02T00:41:00Z,391.89,392.11,391.64,391.65,396307
2024-01-02T00:42:00Z,392.19,392.78,392.01,392.51,423744
2024-01-02T00:43:00Z,392.66,392.74,392.49,392.74,300606
2024-01-02T00:44:00Z,393.02,393.56,392.89,393.36,456002
2024-01-02T00:45:00Z,392.79,392.82,392.17,392.34,114376
2024-01-02T00:46:00Z,393.5,393.63,392.61,392.94,112200
2024-01-02T00:47:00Z,392.49,392.8,392.36,392.39,186328
2024-01-02T00:48:00Z,392.02,392.1,391.89,392.09,316254
2024-01-02T00:49:00Z,392.77,393.02,392.68,393.02,229182
2024-01-02T00:50:00Z,392.69,393.1,392.66,392.94,110140
2024-01-02T00:51:00Z,392.56,393.12,392.49,393.06,200097
2024-01-02T00:52:00Z,393.94,394.31,393.75,394.06,481946
