trade_id,symbol,entry_time,entry_debit,underlying_price,exit_method,exit_credit,pnl,slippage_vs_mid,slippage_pct,latency_ms,success,num_warnings
FLY_QQQ_0000,QQQ,2025-11-17 00:32:29.748388,128.5298647879732,448.1209944454224,split_verticals,264.97012412529364,136.44025933732044,6.459809661744643,2.437938874455922,0.716,True,0
FLY_QQQ_0000,QQQ,2025-11-17 00:32:29.748388,128.5298647879732,448.1209944454224,whole_fly,115.41697011241727,-13.112894675555921,5.964287705802933,4.9136809199448335,408.7071111263955,True,0
FLY_QQQ_0001,QQQ,2025-11-17 02:32:29.748474,114.63001083746897,450.10053423146184,split_verticals,88.48816378690442,-26.14184705056455,2.4195210669322833,2.7342878000711255,1.446,True,0
FLY_QQQ_0001,QQQ,2025-11-17 02:32:29.748474,114.63001083746897,450.10053423146184,whole_fly,21.59473379668298,-93.03527704078599,0.7172884993414888,3.214807200462929,270.6267426469343,True,0
FLY_QQQ_0002,QQQ,2025-11-17 01:32:29.748542,93.19017443637823,448.6718212282164,split_verticals,268.0401586318653,174.84998419548708,4.295038090153138,1.602386042478089,0.544,True,0
FLY_QQQ_0002,QQQ,2025-11-17 01:32:29.748542,93.19017443637823,448.6718212282164,whole_fly,202.34888981316587,109.15871537678764,9.78705683380533,4.613577749787305,579.866950594725,True,0
FLY_QQQ_0003,QQQ,2025-11-17 02:32:29.748787,79.15989271394702,449.8059620254808,split_verticals,235.46228718811017,156.30239447416315,5.394900193269976,2.291195017977552,0.48700000000000004,True,0
FLY_QQQ_0003,QQQ,2025-11-17 02:32:29.748787,79.15989271394702,449.8059620254808,whole_fly,45.69967818628792,-33.4602145276591,1.9515405542506465,4.095468291958716,613.0268615654376,True,0
FLY_QQQ_0004,QQQ,2025-11-17 01:32:29.748843,131.38670954353836,450.32072264085747,split_verticals,276.2149568232582,144.82824727971985,3.089151616920006,1.118386800066248,0.41,True,0
FLY_QQQ_0004,QQQ,2025-11-17 01:32:29.748843,131.38670954353836,450.32072264085747,whole_fly,33.48313447967796,-97.9035750638604,1.1869795971270696,3.4236391449348638,635.6872848353844,True,0
FLY_QQQ_0005,QQQ,2025-11-16 23:32:29.748911,126.18792212477736,451.08201054550074,split_verticals,125.06473561130058,-1.1231865134767816,5.25705649223228,4.20346828107576,0.8109999999999999,True,0
FLY_QQQ_0005,QQQ,2025-11-16 23:32:29.748911,126.18792212477736,451.08201054550074,whole_fly,42.63761184361834,-83.55031028115903,1.4140802900037401,3.210047608873702,412.46052458342444,True,0
FLY_QQQ_0006,QQQ,2025-11-16 23:32:29.748980,105.68071271673108,450.090852425104,split_verticals,231.6102573136796,125.92954459694852,3.6864936815619487,1.5916798005060604,0.512,True,0
